secid,date,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group,expiration,rate
108105,2021-05-19,64881510,SPX,9999,1,32768,,A,,2022-01-21,1.069415
108105,2021-05-19,64881510,SPX,9999,1,32768,,A,,2022-02-18,1.099032
108105,2021-05-19,64881510,SPX,9999,1,32768,,A,,2022-03-18,1.123001
108105,2021-05-19,64881510,SPX,9999,1,32768,,A,,2022-03-31,1.125156
108105,2021-05-19,64881510,SPX,9999,1,32768,,A,,2022-04-14,1.093652
108105,2021-05-19,64881510,SPX,9999,1,32768,,A,,2022-05-20,1.113068
108105,2021-05-19,64881510,SPX,9999,1,32768,,A,,2022-06-17,1.111842
108105,2021-05-19,64881510,SPX,9999,1,32768,,A,,2022-12-16,1.133292
108105,2021-05-19,64881510,SPX,9999,1,32768,,A,,2023-12-15,1.139518
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2021-05-21,0
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2021-05-24,0
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2021-05-26,5.142143
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2021-05-28,4.558233
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2021-06-01,3.083273
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2021-06-02,3.139428
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2021-06-04,3.083626
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2021-06-07,2.634327
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2021-06-09,2.447885
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2021-06-11,2.313882
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2021-06-14,2.366536
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2021-06-16,2.248248
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2021-06-18,2.212216
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2021-06-25,1.820252
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2021-06-30,1.722145
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2021-07-02,1.700187
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2021-07-09,1.668054
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2021-07-16,1.545466
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2021-07-30,1.363383
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2021-08-20,1.389563
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2021-08-31,1.347331
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2021-09-17,1.373073
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2021-09-30,1.306843
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2021-10-15,1.275117
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2021-10-29,1.183924
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2021-11-19,1.242359
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2021-12-17,1.2653
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2021-12-31,1.147875
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2022-01-21,1.101642
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2022-02-18,1.129547
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2022-03-18,1.146283
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2022-03-31,1.116094
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2022-04-14,1.12072
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2022-05-20,1.109978
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2022-06-17,1.12863
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2022-12-16,1.135209
108105,2021-05-20,64881510,SPX,9999,1,32768,,A,,2023-12-15,1.123863
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-05-21,0
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-05-24,0
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-05-26,3.385204
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-05-28,3.343121
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-06-01,2.194441
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-06-02,2.34781
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-06-04,2.32238
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-06-07,1.993333
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-06-09,1.840821
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-06-11,1.747637
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-06-14,1.900567
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-06-16,1.830424
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-06-18,1.824233
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-06-21,1.660745
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-06-25,1.510401
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-06-30,1.454387
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-07-02,1.4291
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-07-09,1.444658
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-07-16,1.350647
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-07-30,1.216684
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-08-20,1.275433
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-08-31,1.246107
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-09-17,1.277945
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-09-30,1.22481
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-10-15,1.189618
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-10-29,1.092049
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-11-19,1.191426
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-12-17,1.215147
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2021-12-31,1.099583
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2022-01-21,1.058075
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2022-02-18,1.093891
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2022-03-18,1.116985
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2022-03-31,1.088733
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2022-04-14,1.089806
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2022-05-20,1.088824
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2022-06-17,1.104069
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2022-12-16,1.126095
108105,2021-05-21,64881510,SPX,9999,1,32768,,A,,2023-12-15,1.120813
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2021-05-24,0
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2021-05-26,0
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2021-05-28,0
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2021-06-01,0.772729
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2021-06-02,1.154827
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2021-06-04,1.393942
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2021-06-07,1.159844
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2021-06-09,1.108386
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2021-06-11,1.09162
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2021-06-14,1.292701
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2021-06-16,1.274245
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2021-06-18,1.273133
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2021-06-21,1.1131
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2021-06-25,1.063374
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2021-06-30,1.048961
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2021-07-02,1.052715
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2021-07-09,1.118195
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2021-07-16,1.053191
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2021-07-30,0.935351
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2021-08-20,1.076508
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2021-08-31,1.049648
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2021-09-17,1.124038
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2021-09-30,1.089123
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2021-10-15,1.044095
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2021-10-29,0.968009
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2021-11-19,1.113261
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2021-12-17,1.122756
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2021-12-31,0.905436
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2022-01-21,0.987458
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2022-02-18,1.014118
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2022-03-18,1.043611
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2022-03-31,1.189052
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2022-04-14,1.024949
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2022-05-20,1.027284
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2022-06-17,1.052206
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2022-12-16,1.087486
108105,2021-05-24,64881510,SPX,9999,1,32768,,A,,2023-12-15,1.102188
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2021-05-26,0
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2021-05-28,0
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2021-06-01,1.160299
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2021-06-02,1.514669
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2021-06-04,1.640578
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2021-06-07,1.314169
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2021-06-09,1.28221
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2021-06-11,1.243724
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2021-06-14,1.475841
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2021-06-16,1.400165
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2021-06-18,1.409978
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2021-06-21,1.249707
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2021-06-23,1.141411
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2021-06-25,1.145417
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2021-06-30,1.119075
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2021-07-02,1.124962
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2021-07-09,1.175859
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2021-07-16,1.10214
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2021-07-30,1.004067
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2021-08-20,1.117376
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2021-08-31,1.10286
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2021-09-17,1.152768
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2021-09-30,1.112502
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2021-10-15,1.16029
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2021-10-29,1.036781
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2021-11-19,1.121307
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2021-12-17,1.14214
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2021-12-31,1.025828
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2022-01-21,0.992783
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2022-02-18,1.030912
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2022-03-18,1.057941
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2022-03-31,1.02839
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2022-04-14,1.038418
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2022-05-20,1.035469
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2022-06-17,1.065852
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2022-12-16,1.095839
108105,2021-05-25,64881510,SPX,9999,1,32768,,A,,2023-12-15,1.090318
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2021-05-26,0
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2021-05-28,0
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2021-06-01,3.616254
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2021-06-02,3.603038
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2021-06-04,3.395115
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2021-06-07,2.583206
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2021-06-09,2.352077
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2021-06-11,2.162182
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2021-06-14,2.261651
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2021-06-16,2.116921
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2021-06-18,2.078044
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2021-06-21,1.838085
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2021-06-23,1.65233
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2021-06-25,1.643328
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2021-06-30,1.537654
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2021-07-02,1.514785
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2021-07-09,1.522878
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2021-07-16,1.392909
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2021-07-30,1.229493
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2021-08-20,1.289493
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2021-08-31,1.248594
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2021-09-17,1.289295
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2021-09-30,1.227902
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2021-10-15,1.210841
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2021-10-29,1.136509
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2021-11-19,1.204516
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2021-12-17,1.209123
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2021-12-31,1.077172
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2022-01-21,1.058782
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2022-02-18,1.090431
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2022-03-18,1.109951
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2022-03-31,1.081689
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2022-04-14,1.080995
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2022-05-20,1.079233
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2022-06-17,1.094344
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2022-12-16,1.117557
108105,2021-05-26,64881510,SPX,9999,1,32768,,A,,2023-12-15,1.107764
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2021-05-28,0
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2021-06-01,0
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2021-06-02,0
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2021-06-04,0
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2021-06-07,0
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2021-06-09,0
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2021-06-11,0
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2021-06-14,0
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2021-06-16,0
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2021-06-18,0
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2021-06-21,0
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2021-06-23,0
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2021-06-25,0
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2021-06-30,0.058837
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2021-07-02,0.159017
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2021-07-09,0.325513
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2021-07-16,0.348777
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2021-07-30,0.412477
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2021-08-20,0.667493
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2021-08-31,0.703078
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2021-09-17,0.816224
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2021-09-30,0.803627
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2021-10-15,0.832382
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2021-10-29,0.784967
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2021-11-19,0.893961
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2021-12-17,0.93779
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2021-12-31,0.876096
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2022-01-21,0.824363
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2022-02-18,0.881293
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2022-03-18,0.923503
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2022-03-31,0.916044
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2022-04-14,0.902176
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2022-05-20,0.925784
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2022-06-17,0.951746
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2022-12-16,1.027565
108105,2021-05-27,64881510,SPX,9999,1,32768,,A,,2023-12-15,1.062422
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2021-05-28,0
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2021-06-01,0
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2021-06-02,0
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2021-06-04,0
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2021-06-07,0
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2021-06-09,0
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2021-06-11,0.011259
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2021-06-14,0.46065
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2021-06-16,0.535395
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2021-06-18,0.596932
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2021-06-21,0.516437
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2021-06-23,0.467976
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2021-06-25,0.534572
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2021-06-28,0.49459
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2021-06-30,0.602649
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2021-07-02,0.687676
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2021-07-09,0.76054
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2021-07-16,0.731473
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2021-07-30,0.705907
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2021-08-20,0.890362
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2021-08-31,0.902114
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2021-09-17,0.989378
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2021-09-30,0.968864
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2021-10-15,0.960901
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2021-10-29,0.914233
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2021-11-19,0.993278
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2021-12-17,1.033851
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2021-12-31,0.923827
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2022-01-21,0.900684
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2022-02-18,0.953216
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2022-03-18,0.972606
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2022-03-31,0.941892
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2022-04-14,0.962395
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2022-05-20,0.971874
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2022-06-17,0.998196
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2022-12-16,1.06163
108105,2021-05-28,64881510,SPX,9999,1,32768,,A,,2023-12-15,1.070132
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-06-01,0
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-06-02,0
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-06-04,0
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-06-07,3.897222
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-06-09,3.222735
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-06-11,2.688016
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-06-14,2.715063
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-06-16,2.475592
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-06-18,2.412302
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-06-21,1.965456
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-06-23,1.795386
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-06-25,1.769508
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-06-28,1.586918
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-06-30,1.625662
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-07-02,1.656213
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-07-07,1.443455
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-07-09,1.551645
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-07-16,1.40346
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-07-30,1.2134
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-08-20,1.26965
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-08-31,1.235775
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-09-17,1.268338
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-09-30,1.217298
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-10-15,1.185226
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-10-29,1.107905
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-11-19,1.18723
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-11-30,1.166574
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-12-17,1.185201
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2021-12-31,1.056981
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2022-01-21,1.018808
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2022-02-18,1.057331
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2022-03-18,1.076258
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2022-03-31,1.045335
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2022-04-14,1.053606
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2022-05-20,1.060709
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2022-06-17,1.081996
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2022-12-16,1.10657
108105,2021-06-01,64881510,SPX,9999,1,32768,,A,,2023-12-15,1.116644
108105,2021-06-02,64881510,SPX,9999,1,32768,,A,,2021-06-02,0
108105,2021-06-02,64881510,SPX,9999,1,32768,,A,,2021-06-04,0
108105,2021-06-02,64881510,SPX,9999,1,32768,,A,,2021-06-07,1.097934
108105,2021-06-02,64881510,SPX,9999,1,32768,,A,,2021-06-09,1.082467
108105,2021-06-02,64881510,SPX,9999,1,32768,,A,,2021-06-11,0.927091
108105,2021-06-02,64881510,SPX,9999,1,32768,,A,,2021-06-14,1.459526
108105,2021-06-02,64881510,SPX,9999,1,32768,,A,,2021-06-16,1.353645
108105,2021-06-02,64881510,SPX,9999,1,32768,,A,,2021-06-18,1.412849
108105,2021-06-02,64881510,SPX,9999,1,32768,,A,,2021-06-21,1.10157
108105,2021-06-02,64881510,SPX,9999,1,32768,,A,,2021-06-23,0.975243
108105,2021-06-02,64881510,SPX,9999,1,32768,,A,,2021-06-25,1.040646
108105,2021-06-02,64881510,SPX,9999,1,32768,,A,,2021-06-28,0.934149
108105,2021-06-02,64881510,SPX,9999,1,32768,,A,,2021-06-30,1.022667
108105,2021-06-02,64881510,SPX,9999,1,32768,,A,,2021-07-02,1.086158
108105,2021-06-02,64881510,SPX,9999,1,32768,,A,,2021-07-07,0.956323
108105,2021-06-02,64881510,SPX,9999,1,32768,,A,,2021-07-09,1.099904
108105,2021-06-02,64881510,SPX,9999,1,32768,,A,,2021-07-16,1.022682
108105,2021-06-02,64881510,SPX,9999,1,32768,,A,,2021-07-30,0.926951
108105,2021-06-02,64881510,SPX,9999,1,32768,,A,,2021-08-20,1.06191
108105,2021-06-02,64881510,SPX,9999,1,32768,,A,,2021-08-31,1.052618
108105,2021-06-02,64881510,SPX,9999,1,32768,,A,,2021-09-17,1.117979
108105,2021-06-02,64881510,SPX,9999,1,32768,,A,,2021-09-30,1.080033
108105,2021-06-02,64881510,SPX,9999,1,32768,,A,,2021-10-15,1.065334
108105,2021-06-02,64881510,SPX,9999,1,32768,,A,,2021-10-29,1.020934
108105,2021-06-02,64881510,SPX,9999,1,32768,,A,,2021-11-19,1.081184
108105,2021-06-02,64881510,SPX,9999,1,32768,,A,,2021-11-30,1.093737
108105,2021-06-02,64881510,SPX,9999,1,32768,,A,,2021-12-17,1.102852
108105,2021-06-02,64881510,SPX,9999,1,32768,,A,,2021-12-31,0.98639
