secid,date,low,high,close,volume,return,cfadj,open,cfret,shrout
108105,2018-08-03,2827.37,2840.38,2840.35,0,0.004644,1,2829.62,1,0
108105,2018-08-06,2835.98,2853.29,2850.4,0,0.003538,1,2840.29,1,0
108105,2018-08-07,2855.92,2863.43,2858.45,0,0.002824,1,2855.92,1,0
108105,2018-08-08,2853.09,2862.44,2857.7,0,-0.000262,1,2856.79,1,0
108105,2018-08-09,2851.98,2862.48,2853.58,0,-0.001442,1,2857.19,1,0
108105,2018-08-10,2825.81,2842.2,2833.28,0,-0.007114,1,2839.64,1,0
108105,2018-08-13,2819.88,2843.4,2821.93,0,-0.004006,1,2835.46,1,0
108105,2018-08-14,2826.58,2843.11,2839.96,0,0.006389,1,2827.88,1,0
108105,2018-08-15,2802.49,2827.95,2818.37,0,-0.007602,1,2827.95,1,0
108105,2018-08-16,2831.44,2850.49,2840.69,0,0.007919,1,2831.44,1,0
108105,2018-08-17,2833.73,2855.63,2850.13,0,0.003323,1,2838.32,1,0
108105,2018-08-20,2850.62,2859.76,2857.05,0,0.002428,1,2853.93,1,0
108105,2018-08-21,2861.32,2873.23,2862.96,0,0.002069,1,2861.51,1,0
108105,2018-08-22,2856.05,2867.54,2861.82,0,-0.000398,1,2860.99,1,0
108105,2018-08-23,2854.03,2868.78,2856.98,0,-0.001691,1,2860.29,1,0
108105,2018-08-24,2862.35,2876.16,2874.69,0,0.006199,1,2862.35,1,0
108105,2018-08-27,2884.69,2898.25,2896.74,0,0.00767,1,2884.69,1,0
108105,2018-08-28,2893.5,2903.77,2897.52,0,0.000269,1,2901.45,1,0
108105,2018-08-29,2898.4,2916.5,2914.04,0,0.005701,1,2900.62,1,0
108105,2018-08-30,2895.22,2912.46,2901.13,0,-0.00443,1,2908.94,1,0
108105,2018-08-31,2891.73,2906.32,2901.52,0,0.000134,1,2898.37,1,0
108105,2018-09-04,2885.13,2900.18,2896.72,0,-0.001654,1,2896.96,1,0
108105,2018-09-05,2876.92,2894.21,2888.6,0,-0.002803,1,2891.59,1,0
